imdb_id,wiki_link_x,original_title_x,tags_x,image_url_y
tt1132595,https://en.wikipedia.org/wiki/Maan_Gaye_Mughal-e-Azam,Maan Gaye Mughall-E-Azam,"['shortli', 'rock', 'bombay', '1993', 'india', 'research', 'analysi', 'wing', 'assign', 'arjun', 'rastogi', 'hilari', 'infiltr', 'danc', 'troup', 'theater', 'compani', 'louie', 'goa', 'enlist', 'assist', 'especi', 'udayshankar', 'mazumdar', 'wife', 'shabnam', 'apprehend', 'haldi', 'hassan', 'qaiyum', 'cabl', 'corrupt', 'local', 'polic', 'amongst', 'other', 'tri', 'prevent', 'plant', 'shortli', 'rock', 'bombay', '1993', 'india', 'research', 'analysi', 'wing', 'assign', 'arjun', 'rastogi', 'hilari', 'infiltr', 'danc', 'troup', 'theater', 'compani', 'Mallika Sherawat', 'Rahul Bose', 'Paresh Rawal', 'Kay Kay Menon', '', 'Comedy', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/blnOfR0ZzzROF18NYysv4sIFDEU.jpg
tt1230165,https://en.wikipedia.org/wiki/Rock_On!!_(2008_film),Rock On!!,"['sakshi', 'shroff', 'lone', 'neglect', 'wife', 'busi', 'bank', 'execut', 'aditya', 'decid', 'give', 'surpris', 'birthday', 'juli', '22nd', 'end', 'surpris', 'multipl', 'time', 'aditya', 'thrill', 'know', 'go', 'parent', 'appear', 'surpris', 'celebr', 'bitter', 'creep', 'notic', 'sakshi', 'also', 'invit', 'ghost', 'rob', 'nanci', 'kedar', 'zaveri', 'past', 'give', 'rise', 'unpleas', 'memori', 'involv', 'fail', 'music', 'group', 'associ', 'decad', 'ago', 'sakshi', 'soon', 'find', 'aditya', 'displeas', 'music', 'group', 'broke', 'end', 'violenc', 'acrimoni', 'especi', 'husband', 'former', 'friend', 'joseph', 'mascarenha', 'perform', 'togeth', 'ever', 'well', 'contempl', 'move', 'live', 'mom', 'four', 'friend', 'reunit', 'reliv', 'moment', 'glori', 'rock', 'band', 'Arjun Rampal', 'Farhan Akhtar', 'Luke Kenny', 'Purab Kohli', 'Prachi Desai', 'Shahana Goswami', 'Koel Purie', 'Nicolette Bird', 'Sai Gundewar', '', 'Drama', 'Music']",https://image.tmdb.org/t/p/w500/cckTZXVpchMrljPouFf7u2wqUTX.jpg
tt1170399,https://en.wikipedia.org/wiki/C_Kkompany,C Kkompany,"['ramak', 'joshi', 'lambodar', 'jha', 'akshay', 'kumar', 'resid', 'c', 'block', 'mumbai', 'apart', 'complex', 'monetari', 'issu', 'decid', 'creat', 'fake', 'organ', 'c', 'compani', 'order', 'extort', '1', 'crore', 'rupe', 'ramak', 'son', 'purshottam', 'ramak', 'hope', 'recov', 'cost', 'involv', 'ungrat', 'son', 'upbring', 'lambodar', 'height', 'son', 'hope', 'boost', 'career', 'akshay', 'hope', 'elop', 'gangster', 'daughter', 'priya', 'dubai', 'thing', 'hilari', 'get', 'hand', 'trio', 'decid', 'assist', 'beleagu', 'indian', 'put', 'bad', 'book', 'govern', 'polic', 'includ', 'specialist', 'inspector', 'jawl', 'well', 'underworld', 'led', 'balaji', 'addict', 'dattubhai', 'three', 'luck', 'men', 'adapt', 'strateg', 'idea', 'extort', 'find', 'deep', 'troubl', 'Tusshar Kapoor', 'Anupam Kher', 'Rajpal Yadav', 'Raima Sen', 'Mithun Chakraborty', '', 'Comedy', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/ndEFSdqZjjIVZVZiWAYf3ZK86S.jpg
tt1266545,https://en.wikipedia.org/wiki/Chamku,Chamku,"['wit', 'entir', 'bhagpur', 'famili', 'kill', 'thakur', 'mahendra', 'pratap', 'singh', 'traumat', 'injur', 'chandrama', 'singh', 'wake', 'hospit', 'adopt', 'naxal', 'leader', 'baba', 'grow', 'becom', 'one', 'year', 'later', 'kill', 'ramji', 'mahto', 'polic', 'kill', 'baba', 'chandrama', 'hospit', 'shot', 'recov', 'told', 'offic', 'vijayraj', 'kapur', 'must', 'agre', 'becom', 'kill', 'chandrama', 'agre', 'undergo', 'vigor', 'train', 'combat', 'aspect', 'along', '29', 'other', '3', 'year', 'mumbai', 'live', 'anoth', 'assassin', 'arjun', 'tiwari', 'mother', 'fall', 'love', 'shubhi', 'carri', 'wide', 'varieti', 'assassin', 'chandrama', 'goal', 'locat', 'kill', 'mahendra', 'arjun', 'want', 'retir', 'sultanpur', 'increas', 'pressur', 'marriag', 'pregnant', 'shubhi', 'traumat', 'child', 'becom', 'naxalit', 'upon', 'captur', 'must', 'agre', 'becom', 'Bobby Deol', 'Priyanka Chopra', 'Irrfan Khan', 'Akhilendra Mishra', 'Deepal Shaw', 'Ninad Kamat', 'Danny Denzongpa', 'Riteish Deshmukh', 'Rajpal Yadav', 'Arya Babbar', 'Mukesh Bhatt', 'Sulabha Arya', 'Saifee', 'Rosa Catalano', '', 'Action', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/Ocmh616FKgnnOEK51bPXwf5qYP.jpg
tt1287847,https://en.wikipedia.org/wiki/Mukhbiir,Mukhbiir,"['orphan', 'age', '12', 'live', 'incompat', 'rel', 'kailash', 'end', 'street', 'pick', 'polic', 'lodg', 'cell', 'age', 'interrog', 'rathod', 'given', 'option', 'either', 'rot', 'jail', 'spi', 'undertak', 'fulli', 'rathod', 'undergo', 'train', 'infiltr', 'gang', 'andhra', 'pradesh', 'naxalit', 'success', 'arrang', 'death', 'leader', 'mahendra', 'thapa', 'kailash', 'made', 'awar', 'greatest', 'threat', 'face', 'polic', 'consid', 'fulli', 'dispens', 'thereaft', 'given', 'new', 'ident', 'vinayak', 'deviprasad', 'marath', 'instruct', 'infiltr', 'gang', 'run', 'mammu', 'also', 'befriend', 'mammu', 'biju', 'well', 'invit', 'sexual', 'attent', 'mammu', 'wife', 'didi', 'biju', 'kill', 'polic', 'encount', 'pasha', 'kill', 'mammu', 'carri', 'affair', 'didi', 'pasha', 'associ', 'mustafa', 'also', 'get', 'kill', 'youth', 'compel', 'polic', 'infiltr', 'gang', 'terrorist', 'group', 'Sammir Dattani', 'Rahul Dev', 'Om Puri', 'Alok Nath', 'Kelly Dorji', 'Sushant Singh', 'Raj Zutshi', 'Raima Sen', 'Supriya Karnik', 'Beneka', '', 'Crime', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/aefkedUyp8rABkDXwfR2xXyQgfN.jpg
tt1213928,https://en.wikipedia.org/wiki/Tahaan,Tahaan,"['tender', 'fabl', 'childhood', 'innoc', 'amid', 'realiti', 'war', 'set', 'rug', 'landscap', 'kashmir', 'long', 'flash', 'point', 'territori', 'claim', 'neighbor', 'india', 'pakistan', 'titl', 'charact', 'eight', 'year', 'old', 'mountain', 'boy', 'often', 'hear', 'distant', 'gunfir', 'goe', 'quest', 'reclaim', 'belov', 'donkey', 'confisc', 'payment', 'poor', 'famili', 'debt', 'drawn', 'toward', 'violenc', 'capac', 'understand', 'famili', 'donkey', 'confisc', 'moneylend', 'tahaan', 'travel', 'across', 'kashmir', 'find', 'belov', 'pet', 'Victor Banerjee', 'Purav Bhandare', 'Rahul Bose', 'Ankush Dubey', 'Rasika Dugal', 'Rahul Khanna', 'Anupam Kher', 'Fatima Sana Shaikh', '', 'Drama']",https://image.tmdb.org/t/p/w500/AhdMcqc5NGKgLLKuyK5Qq1VUTqK.jpg
tt1301698,https://en.wikipedia.org/wiki/1920_(film),1920,"['devote', 'bhagwan', 'shri', 'hanuman', 'arjun', 'singh', 'rathod', 'love', 'lisa', 'christian', 'sire', 'indian', 'mother', 'caucasian', 'father', 'run', 'problem', 'father', 'want', 'marri', 'hindu', 'decid', 'break', 'tie', 'famili', 'turn', 'atheist', 'get', 'marri', 'live', '1920', 'bombay', 'duo', 'renov', 'mansion', 'palanpur', 'shortli', 'arriv', 'lisa', 'suspect', 'someth', 'odd', 'particular', 'room', 'mansion', 'arjun', 'dismiss', 'soon', 'regret', 'well', 'forsak', 'respect', 'religion', 'find', 'lisa', 'possess', 'appear', 'demon', 'seemingli', 'invinc', 'male', 'entiti', 'forsak', 'famili', 'religion', 'husband', 'find', 'wife', 'demoniac', 'possess', 'Rajniesh Duggall', 'Adah Sharma', 'Anjori Alagh', 'Raj Zutshi', 'Vipin Sharma', 'Amin Hajee', '', 'Horror', 'Mystery', 'Romance']",https://image.tmdb.org/t/p/w500/i9rva37n3B27xHmcur8oxW8Ludi.jpg
tt1039969,https://en.wikipedia.org/wiki/The_Last_Lear,The Last Lear,"['siddharth', 'kumar', 'receiv', 'guest', 'premier', 'mask', 'star', 'harish', 'mishra', 'shabnam', 'amongst', 'other', 'find', 'shabnam', 'attend', 'avail', 'reason', 'attend', 'gone', 'visit', 'ail', 'main', 'actor', 'movi', 'harish', 'injur', 'film', 'sit', 'mistress', 'vandana', 'nurs', 'ivi', 'recount', 'harish', 'life', 'meet', 'journalist', 'gautam', 'subsequ', 'siddharth', 'instal', 'camera', 'view', 'peopl', 'walk', 'street', 'well', 'male', 'urin', 'wall', 'await', 'hear', 'initi', 'review', 'film', 'shabnam', 'ivi', 'must', 'also', 'deal', 'person', 'issu', 'involv', 'respect', 'spous', 'age', 'shakespearean', 'actor', 'take', 'one', 'bard', 'challeng', 'role', 'base', 'utpal', 'dutt', 'play', 'aajker', 'shahjahan', 'Amitabh Bachchan', 'Preity Zinta', 'Arjun Rampal', 'Shefali Shah', 'Jishu Sengupta', 'Divya Dutta', 'Shahbaaz Khan', 'Sudip Mukherjee', 'Prasenjit Chatterjee', '', 'Drama']",https://image.tmdb.org/t/p/w500/rcEhIKVAt54H5UtbKynDWBoYUGI.jpg
tt1221139,https://en.wikipedia.org/wiki/Welcome_to_Sajjanpur,Welcome to Sajjanpur,"['jawaharl', 'nehru', 'chang', 'name', 'small', 'town', 'durjanpur', 'sajjanpur', 'chang', 'occur', 'sinc', 'town', 'still', 'lack', 'adequ', 'infrastructur', 'safe', 'drink', 'water', '24', 'hour', 'period', 'electr', 'almost', '23', 'hour', 'peopl', 'even', 'though', 'mobil', 'phone', 'speak', 'write', 'english', 'one', 'resid', 'speak', 'write', 'english', 'fluentli', 'mahadev', 'kuswah', 'live', 'mother', 'run', 'small', 'fresh', 'veget', 'store', 'dad', 'abandon', 'young', 'sinc', 'obtain', 'degre', 'satna', 'univers', 'assist', 'resid', 'written', 'correspond', 'fee', 'amongst', 'client', 'man', 'singh', 'want', 'homicid', 'wife', 'stand', 'municip', 'elect', 'eunuch', 'munnibai', 'mukhrani', 'also', 'stand', 'elect', 'snake', 'charmer', 'tri', 'make', 'live', 'fake', 'snake', 'tri', 'locat', 'father', 'ram', 'kumar', 'love', 'widow', 'shobha', 'educ', 'man', 'spend', 'day', 'write', 'letter', 'vari', 'inhabit', 'small', 'poor', 'illiter', 'villag', 'polit', 'social', 'satir', 'Shreyas Talpade', 'Amrita Rao', 'Ravi Kishan', 'Ila Arun', 'Rajeshwari Sachdev', 'Divya Dutta', 'Yashpal Sharma', 'Ravi Jhankal', 'Lalit Mohan Tiwari', 'Shri Vallabh Vyas', 'Masood Akhtar', 'Daya Shankar Pandey', 'Satish Sharma', 'Mangala Kenkre', '', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/aKutRHnTtuuVJsaX4BHE275871.jpg
tt1255873,https://en.wikipedia.org/wiki/Hari_Puttar:_A_Comedy_of_Terrors,Hari Puttar: A Comedy of Terrors,"['hariprasad', 'dhoonca', 'live', 'mom', 'sangeeta', 'dad', 'amul', 'brother', 'rocki', 'london', 'england', 'room', 'plenti', 'space', 'play', 'privaci', 'invad', 'arriv', 'aunt', 'santosh', 'uncl', 'dk', 'well', 'three', 'cousin', 'friend', 'ask', 'anoth', 'room', 'temporarili', 'occupi', 'femal', 'cousin', 'friend', 'unhappi', 'arrang', 'pick', 'upon', 'older', 'brother', 'cousin', 'desper', 'pray', 'bhagwan', 'shri', 'hanuman', 'everyon', 'disappear', 'next', 'morn', 'delight', 'find', 'wish', 'appar', 'come', 'true', 'person', 'left', 'hous', 'cousin', 'tuk', 'tuk', 'rejoic', 'extra', 'space', 'freedom', 'adult', 'supervis', 'joy', 'soon', 'turn', 'horror', 'fear', 'two', 'burglar', 'break', 'hous', 'steal', 'comput', 'chip', 'belong', 'hariprasad', 'dad', 'inadvert', 'left', 'home', 'adult', 'young', 'cousin', 'burglar', 'Jackie Shroff', 'Sarika', 'Saurabh Shukla', 'Vijay Raaz', 'Lillete Dubey', 'Swini Khara', 'Ansa Bhatt', 'Aditya Kapadia', 'Khurshed Lawyer', 'Manish C. Pandya', 'Manmeet Singh', 'Maya Fauljana', 'Max Epstein', 'Mohan Chopra', '', 'Comedy', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/mfpheZ55wsrHFVP9CO5YKRSgykQ.jpg
tt1060249,https://en.wikipedia.org/wiki/Drona_(2008_film),Drona,"['orphan', 'lone', 'neglect', 'aditya', 'grow', 'great', 'britain', 'live', 'abus', 'aunt', 'cousin', 'rajesh', 'abus', 'grow', 'wors', 'pass', 'uncl', 'aditya', 'soon', 'find', 'alon', 'world', 'mother', 'rani', 'jayati', 'sweetheart', 'sonia', 'watch', 'angel', 'also', 'virtual', 'indestruct', 'riz', 'raizada', 'kill', 'father', 'legendari', 'drona', 'secur', 'secret', 'amrit', 'manthan', 'set', 'kill', 'rani', 'well', 'aditya', 'young', 'man', 'learn', 'latest', 'line', 'dynasti', 'ancestr', 'warrior', 'dedic', 'guard', 'mystic', 'sourc', 'cosmic', 'energi', 'time', 'come', 'take', 'role', 'Jayshree Arora', 'Veer Arya', 'Abhishek Bachchan', 'Jaya Bachchan', 'Priyanka Chopra', 'Tatána Fischerová', 'Gaurav Gupta', 'Vinay Jain', 'Karan Veer Mehra', 'Kay Kay Menon', 'Akhilendra Mishra', 'Navneet Nishan', '', 'Action', 'Adventure', 'Fantasy']",https://image.tmdb.org/t/p/w500/7l5lejRwvkEnQ3s1dOLQ1qUXGRf.jpg
tt1087856,https://en.wikipedia.org/wiki/Hello_(2008_film),Hello,"['hello', 'tale', 'event', 'happen', 'one', 'night', 'call', 'center', 'told', 'view', 'protagonist', 'shyam', 'stori', 'almost', 'lost', 'love', 'thwart', 'ambit', 'absenc', 'famili', 'affect', 'pressur', 'patriarch', 'set', 'work', 'environ', 'global', 'offic', 'shyam', 'lose', 'girl', 'friend', 'career', 'go', 'nowher', 'trudg', 'way', 'around', 'call', 'center', 'girl', 'friend', 'priyanka', 'also', 'agent', 'like', 'call', 'center', 'snatch', 'nri', 'technogeek', 'also', 'aspir', 'model', 'esha', 'hope', 'break', 'seem', 'alway', 'alreadi', 'elud', 'man', 'town', 'vroom', 'well', 'thing', 'housewif', 'radhika', 'constantli', 'receiv', 'end', 'beleagu', 'grandfath', 'militari', 'uncl', 'bar', 'interact', 'grandchild', 'make', 'rest', 'call', 'agent', 'see', 'world', 'crumbl', 'around', 'decis', 'right', 'size', 'worker', 'receiv', 'phone', 'call', 'god', 'Sharman Joshi', 'Amrita Arora', 'Sohail Khan', 'Isha Koppikar', 'Katrina Kaif', 'Arbaaz Khan', 'Salman Khan', 'Gul Panag', '', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/qpN7Td4djkQp4vFDjaGGAWgueTQ.jpg
tt1156148,https://en.wikipedia.org/wiki/Karzzzz_(film),Karzzzz,"['monti', 'oberoi', 'meet', 'fall', 'love', 'tina', 'start', 'hallucin', 'vision', 'unknown', 'place', 'doctor', 'advis', 'take', 'break', 'decid', 'travel', 'kenya', 'tina', 'resid', 'uncl', 'kabira', 'guardian', 'kamini', 'monti', 'experi', 'incid', 'feel', 'tina', 'notic', 'appear', 'attract', 'kamini', 'neither', 'awar', 'monti', 'soon', 'entrap', 'plot', 'result', 'sudden', 'death', 'tour', 'start', 'hallucin', 'vision', 'Himesh Reshammiya', 'Urmila Matondkar', 'Shweta Kumar', 'Dino Morea', 'Raj Babbar', 'Danny Denzongpa', 'Gulshan Grover', 'Rohini Hattangadi', '', 'Action', 'Drama', 'Musical']",https://image.tmdb.org/t/p/w500/i6GpnblgEqcBgRMhW5ZdGYxtVhK.jpg
tt1114725,https://en.wikipedia.org/wiki/Heroes_(2008_film),Heroes,"['havaldar', 'balkar', 'singh', 'captain', 'dhananjay', 'shergil', 'lieuten', 'sahil', 'naqvi', 'amongst', 'numer', 'fatal', 'india', 'side', '1999', 'kargil', 'war', 'pakistan', '3', 'men', 'written', 'last', 'letter', 'kuljeet', 'kaur', 'squadron', 'leader', 'vikram', 'singh', 'naqvi', 'respect', 'letter', 'locat', '3', 'year', 'later', 'ibn', 'report', 'avinash', 'sarin', 'entrust', 'two', 'slacker', 'ali', 'shah', 'sameer', 'suri', 'ask', 'deliv', 'chandigarh', 'manali', 'leh', 'respect', 'ali', 'sameer', 'set', 'film', 'journey', 'order', 'get', 'graduat', 'degre', 'america', 'well', 'televis', 'wide', 'order', 'convinc', 'youth', 'join', 'india', 'arm', 'forc', 'two', 'boy', 'travel', 'thousand', 'mile', 'deliv', 'three', 'letter', 'part', 'film', 'school', 'assign', 'howev', 'littl', 'know', 'journey', 'embark', 'upon', 'give', 'new', 'mean', 'life', 'Sohail Khan', 'Vatsal Sheth', 'Amrita Arora', 'Riya Sen', 'Mohnish Bahl', 'Preity Zinta', 'Salman Khan', 'Dwij Yadav', 'Bobby Deol', 'Sunny Deol', 'Hrishitaa Bhatt', 'Dino Morea', 'Prateeksha Lonkar', 'Mithun Chakraborty', '', 'Action', 'Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/n3yb9bPeQxJt41thDm7kXjSDbWz.jpg
tt1050739,https://en.wikipedia.org/wiki/Roadside_Romeo,Roadside Romeo,"['stori', 'romeo', 'dude', 'live', 'life', 'work', 'mansion', 'live', 'chick', 'parti', 'car', 'driven', 'around', 'one', 'day', 'famili', 'favorit', 'pet', 'decid', 'move', 'left', 'back', 'abandon', 'mean', 'street', 'mumbai', 'romeo', 'face', 'situat', 'never', 'encount', 'four', 'stray', 'scare', 'daylight', 'soon', 'smooth', 'talk', 'way', 'heart', 'make', 'friend', 'romeo', 'find', 'love', 'encount', 'beauti', 'ravish', 'laila', 'beauti', 'girl', 'ever', 'seen', 'lose', 'heart', 'first', 'sight', 'final', 'encount', 'villain', 'dread', 'area', 'charli', 'anna', 'everyon', 'scare', 'hop', 'adventur', 'romeo', 'win', 'friendship', 'love', 'new', 'life', 'inspit', 'charli', 'anna', 'gang', 'watch', 'romeo', 'turn', 'roadsid', 'romeo', 'diwali', 'get', 'readi', 'bark', 'good', 'time', 'stori', 'romeo', 'dude', 'live', 'life', 'work', 'mansion', 'live', 'chick', 'parti', 'car', 'driven', 'around', 'one', 'day', 'Saif Ali Khan', 'Kareena Kapoor', 'Javed Jaffrey', 'Vrajesh Hirjee', 'Tanaaz Currim Irani', 'Suresh Menon', 'Kiku Sharda', '', 'Adventure', 'Animation', 'Comedy']",https://image.tmdb.org/t/p/w500/p2CBDCVzTPjnXaKXN21bEoPWBeQ.jpg
tt1194608,https://en.wikipedia.org/wiki/Ek_Vivaah..._Aisa_Bhi,Ek Vivaah... Aisa Bhi,"['statuesqu', 'sing', 'beauti', 'chandni', 'shrivastava', 'fall', 'love', 'wealthi', 'prem', 'ajmera', 'widow', 'dad', 'bhushan', 'widow', 'mother', 'approv', 'formal', 'get', 'engag', 'bhushan', 'pass', 'away', 'suddenli', 'chandni', 'unabl', 'get', 'marri', 'one', 'look', 'much', 'younger', 'sibl', 'anuj', 'sandhya', 'result', 'wed', 'get', 'postpon', 'struggl', 'maintain', 'famili', 'teach', 'music', 'continu', 'stay', 'touch', 'prem', '12', 'year', 'later', 'anuj', 'get', 'marri', 'natasha', 'chandni', 'hope', 'wed', 'prem', 'thing', 'terribl', 'wrong', 'natasha', 'humili', 'prem', 'decid', 'move', 'sandhya', 'demand', 'career', 'prem', 'mom', 'issu', 'ultimatum', 'either', 'marri', 'prem', 'immedi', 'reliev', 'get', 'marri', 'someon', 'els', 'statuesqu', 'sing', 'beauti', 'chandni', 'shrivastava', 'fall', 'love', 'wealthi', 'prem', 'ajmera', 'widow', 'dad', 'bhushan', 'widow', 'mother', 'approv', 'Isha Koppikar', 'Sonu Sood', '', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/4W1O7Ctg5qkF0uWa00FKhk49IjD.jpg
tt1158700,https://en.wikipedia.org/wiki/Deshdrohi,Desh Drohi,"['rajkumar', 'tatti', 'singh', 'yadav', 'live', 'lifestyl', 'gorakhpur', 'uttar', 'pradesh', 'along', 'parent', 'patern', 'grandfath', 'studi', 'nehru', 'public', 'colleg', 'father', 'want', 'farmer', 'rajkumar', 'want', 'polic', 'offic', 'hear', 'shekhar', 'success', 'mumbai', 'rajkumar', 'decid', 'also', 'becom', 'polic', 'offic', 'return', 'home', 'get', 'marri', 'neha', 'fellow', 'collegian', 'upon', 'arriv', 'mumbai', 'rajkumar', 'soon', 'find', 'local', 'maratha', 'despis', 'peopl', 'uttar', 'pradesh', 'bihar', 'soon', 'pit', 'masturb', 'goon', 'local', 'strip', 'politician', 'betray', 'friend', 'lover', 'polic', 'launch', 'kill', 'sever', 'polic', 'offic', 'raja', 'arriv', 'mumbai', 'look', 'job', 'end', 'kill', 'brother', 'local', 'drug', 'dealer', 'realis', 'corrupt', 'natur', 'polit', 'goe', 'kill', 'spree', 'kill', 'ten', 'peopl', '24', 'hour', 'Kamal Rashid Khan', 'Gracy Singh', 'Hrishitaa Bhatt', 'Zulfi Sayed', 'Manoj Tiwari', 'Aman Verma', 'Mukesh Tiwari', 'Ranjeet', 'Avtar Gill', 'Rozza Catalona', 'Kim Sharma', '', 'Action', 'Thriller']",https://image.tmdb.org/t/p/w500/yaqUEsNpGfRLFe21l0G9sDbUAhe.jpg
tt0964516,https://en.wikipedia.org/wiki/Fashion_(2008_film),Fashion,"['set', 'glitter', 'backdrop', 'glamor', 'ruthless', 'world', 'haut', 'coutur', 'fashion', 'stori', 'small', 'town', 'girl', 'big', 'dream', 'meghna', 'alway', 'knew', 'meant', 'famou', 'find', 'hard', 'way', 'success', 'came', 'price', 'fashion', 'tale', 'happen', 'price', 'success', 'becom', 'much', 'pay', 'girl', 'final', 'realiz', 'dream', 'becom', 'famou', 'supermodel', 'soon', 'find', 'price', 'glamor', 'new', 'life', 'Priyanka Chopra', 'Kangana Ranaut', 'Mugdha Godse', 'Arbaaz Khan', 'Arjan Bajwa', 'Raj Babbar', 'Kiran Juneja', 'Samir Soni', 'Kitu Gidwani', 'Suchitra Pillai', 'Harsh Chhaya', 'Ashwin Mushran', 'Pradeep Kharab', 'Rinku Patel', '', 'Drama']",https://image.tmdb.org/t/p/w500/6PQyJUJ3Ny1AZegtL5OkUATCIcr.jpg
tt1288638,https://en.wikipedia.org/wiki/Dasvidaniya,Dasvidaniya,"['old', 'amar', 'kaul', 'live', 'lifestyl', 'deaf', 'widow', 'mother', 'employ', 'account', 'manag', 'suraj', 'pharmaceut', 'boss', 'dasgupta', 'alway', 'snack', 'abus', 'often', 'make', 'work', 'late', 'also', 'ask', 'finish', 'work', 'home', 'go', 'medic', 'upset', 'stomach', 'told', 'third', 'stage', 'cancer', 'month', 'live', 'set', 'prepar', 'list', 'includ', 'buy', 'car', 'visit', 'friend', 'rajiv', 'jhukla', 'russia', 'take', 'guitar', 'lesson', 'confess', 'true', 'feel', 'neha', 'banot', 'well', 'plan', 'get', 'back', 'dasgupta', 'know', 'shock', 'trauma', 'await', 'set', 'complet', 'final', 'task', 'impact', 'news', 'mother', 'man', 'love', 'make', 'list', 'make', 'one', 'last', 'bucket', 'list', 'realiz', 'die', 'Vinay Pathak', 'Sarita Joshi', 'Rajat Kapoor', 'Saurabh Shukla', 'Neha Dhupia', 'Joy Fernandes', 'Manoylo Svitlana', 'Gaurav Gera', 'Suchitra Pillai', 'Purbi Joshi', 'Brijendra Kala', 'Ikhlaq Khan', 'Sachin Khurana', 'Chandan Bisht', '', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/c3NF5xlUPrHmTWzewhu8u0oLZnu.jpg
tt1105747,https://en.wikipedia.org/wiki/Yuvvraaj,Yuvvraaj,"['yogendra', 'yuvvraaj', 'singh', 'live', 'wealthi', 'lifestyl', 'along', '3', 'son', 'gyanesh', 'mental', 'unstabl', 'deven', 'bulli', 'slacker', 'danni', 'casanova', 'toler', 'danni', 'ask', 'deven', 'leav', 'later', 'assault', 'gyanesh', 'deven', 'austria', 'meet', 'anushka', 'banton', 'fall', 'love', 'much', 'chagrin', 'dad', 'banton', 'want', 'wed', 'daniel', 'mehta', 'yogendra', 'suddenli', 'pass', 'away', 'deven', 'return', 'home', 'find', 'household', 'run', 'matern', 'uncl', 'om', 'prakash', 'famili', 'famili', 'soon', 'find', 'advoc', 'sikand', 'mirza', 'major', 'wealth', 'estat', 'inherit', 'gyanesh', 'conspiraci', 'deven', 'danni', 'tri', 'befriend', 'gyanesh', 'compel', 'share', 'estat', 'equal', 'three', 'two', 'estrang', 'brother', 'must', 'learn', 'work', 'togeth', 'claim', 'right', 'share', 'inherit', 'left', 'sole', 'eldest', 'sibl', 'Salman Khan', 'Anil Kapoor', 'Zayed Khan', 'Mithun Chakraborty', 'Katrina Kaif', 'Boman Irani', 'Bhupinder Singh', 'Aushima Sawhney', 'Sulabha Arya', 'Aimee Maghera', 'Jaqueline Garewal', 'Shyam Mashalkar', 'Anjan Srivastav', 'Aparna Kumar', '', 'Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/iZHd6JS8dxsEo4DN4DnIKTHQp4h.jpg
tt1292703,https://en.wikipedia.org/wiki/Oye_Lucky!_Lucky_Oye!,Oye Lucky! Lucky Oye!,"['inspir', 'incred', 'true', 'stori', 'lucki', 'singh', 'extrem', 'charismat', 'fearless', 'confid', 'man', 'thief', 'social', 'rich', 'famou', 'influenti', 'delhi', 'societi', 'proceed', 'rob', 'blind', 'bête', 'noir', 'polic', 'stolen', 'million', 'time', 'caught', 'modern', 'day', 'robin', 'hood', 'twist', 'rob', 'rich', 'poor', 'without', 'prejudic', 'noth', 'big', 'anyth', 'insignific', 'escap', 'attent', 'film', 'open', 'trial', 'chart', 'rise', 'project', 'crime', 'ridden', 'suburban', 'delhi', 'heart', 'corridor', 'power', 'along', 'way', 'make', 'lifelong', 'friend', 'fall', 'love', 'manag', 'outwit', 'entir', 'law', 'order', 'machineri', 'burglar', 'reflect', 'life', 'love', 'media', 'specul', 'manag', 'pull', 'mani', 'heist', 'Abhay Deol', 'Paresh Rawal', 'Neetu Chandra', 'Archana Puran Singh', 'Manu Rishi Chadha', 'Richa Chadha', 'Manjot Singh', 'Anurag Arora', 'Amandeep Singh Bakshi', 'Rajendra Sethi', 'Rajeev Ailabadi', 'Nutan Surya', 'Gurmeet Singh', 'Ramandeep', '', 'Comedy', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/b51jXYaPbRAZegOkShdc7jWBsfZ.jpg
tt1312135,https://en.wikipedia.org/wiki/Oh_My_God_(2008_film),Oh My God!!,"['rajendra', 'gupta', 'work', 'global', 'invest', 'group', 'engross', 'tri', 'get', 'peopl', 'includ', 'invest', 'save', 'scheme', 'even', 'put', 'parent', 'much', 'displeasur', 'wife', 'suman', 'marri', 'five', 'year', 'continu', 'overtur', 'get', 'employe', 'invest', 'backfir', 'get', 'alien', 'also', 'fire', 'life', 'get', 'even', 'complic', 'inspector', 'rana', 'suspect', 'steal', '10', 'crore', 'rupe', 'idl', 'bank', 'commerc', 'employe', 'put', 'time', 'tri', 'get', 'peopl', 'invest', 'novel', 'scheme', 'Vinay Pathak', 'Saurabh Shukla', 'Divya Dutta', 'Harsh Chhaya', 'Gaurav Gera', 'Pubali Sanyal', '', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/nAUEsUO5EekJUAHaEXQUrOPDsXg.jpg
